timestamp,block_height,bits,transaction_count,block_size
2022-05-01 12:22:58.000000 UTC,1652475,1c016c9e,1,1714
2022-05-01 12:22:34.000000 UTC,1652474,1c016c80,8,14778
2022-05-01 12:20:23.000000 UTC,1652473,1c0168b7,9,7597
2022-05-01 12:17:31.000000 UTC,1652472,1c016bf3,1,1698
2022-05-01 12:17:26.000000 UTC,1652471,1c016ced,3,2497
2022-05-01 12:16:28.000000 UTC,1652470,1c0174bd,5,13454
2022-05-01 12:14:41.000000 UTC,1652469,1c017999,6,4763
2022-05-01 12:13:48.000000 UTC,1652468,1c0185fd,11,8281
2022-05-01 12:11:15.000000 UTC,1652467,1c0180f5,1,1708
2022-05-01 12:11:05.000000 UTC,1652466,1c017eed,4,4655
2022-05-01 12:10:25.000000 UTC,1652465,1c0184e3,4,4986
2022-05-01 12:09:34.000000 UTC,1652464,1c017e26,1,1714
2022-05-01 12:09:17.000000 UTC,1652463,1c017cb9,1,1721
2022-05-01 12:08:48.000000 UTC,1652462,1c01797d,11,9518
2022-05-01 12:04:29.000000 UTC,1652461,1c01813d,3,3350
2022-05-01 12:03:56.000000 UTC,1652460,1c018984,1,1714
2022-05-01 12:03:36.000000 UTC,1652459,1c0181dc,8,8795
2022-05-01 12:02:17.000000 UTC,1652458,1c0180df,1,1714
2022-05-01 12:02:07.000000 UTC,1652457,1c0184ba,3,3223
2022-05-01 12:01:03.000000 UTC,1652456,1c01957e,5,3680
2022-05-01 12:00:18.000000 UTC,1652455,1c019086,1,2671
2022-05-01 12:00:11.000000 UTC,1652454,1c018ed4,2,2916
2022-05-01 11:58:49.000000 UTC,1652453,1c018374,9,12915
2022-05-01 11:56:39.000000 UTC,1652452,1c017ec6,3,2181
2022-05-01 11:56:07.000000 UTC,1652451,1c016fd3,3,2215
2022-05-01 11:54:57.000000 UTC,1652450,1c016422,2,1931
2022-05-01 11:54:31.000000 UTC,1652449,1c0166a2,1,1693
2022-05-01 11:54:03.000000 UTC,1652448,1c016ac1,9,7363
2022-05-01 11:51:41.000000 UTC,1652447,1c016c70,4,5212
2022-05-01 11:50:25.000000 UTC,1652446,1c016eae,7,9741
2022-05-01 11:46:53.000000 UTC,1652445,1c016b01,9,6031
2022-05-01 11:43:21.000000 UTC,1652444,1c015eb9,3,6094
2022-05-01 11:42:53.000000 UTC,1652443,1c015499,5,7284
2022-05-01 11:40:53.000000 UTC,1652442,1c01562d,1,2671
2022-05-01 11:40:48.000000 UTC,1652441,1c014f82,1,1714
2022-05-01 11:40:46.000000 UTC,1652440,1c014a16,2,1938
2022-05-01 11:40:17.000000 UTC,1652439,1c013864,2,2788
2022-05-01 11:37:18.000000 UTC,1652438,1c0138e7,6,6473
2022-05-01 11:34:36.000000 UTC,1652437,1c013755,2,1904
2022-05-01 11:34:20.000000 UTC,1652436,1c013adc,4,2385
2022-05-01 11:31:42.000000 UTC,1652435,1c013be0,8,8718
2022-05-01 11:29:27.000000 UTC,1652434,1c014ace,17,22418
2022-05-01 11:22:57.000000 UTC,1652433,1c014ab8,1,1721
2022-05-01 11:22:20.000000 UTC,1652432,1c0146ae,2,3371
2022-05-01 11:20:51.000000 UTC,1652431,1c01442d,4,3999
2022-05-01 11:20:03.000000 UTC,1652430,1c0145b8,3,2473
2022-05-01 11:18:51.000000 UTC,1652429,1c0141a3,2,2902
2022-05-01 11:18:29.000000 UTC,1652428,1c014680,5,2976
2022-05-01 11:17:28.000000 UTC,1652427,1c014abd,3,3326
2022-05-01 11:15:51.000000 UTC,1652426,1c0151df,5,4975
2022-05-01 11:12:12.000000 UTC,1652425,1c0156e7,2,2255
2022-05-01 11:11:04.000000 UTC,1652424,1c015764,7,27717
2022-05-01 11:09:41.000000 UTC,1652423,1c015a59,2,4022
2022-05-01 11:09:34.000000 UTC,1652422,1c01584c,1,1714
2022-05-01 11:09:27.000000 UTC,1652421,1c016732,1,1714
2022-05-01 11:09:18.000000 UTC,1652420,1c016694,5,2691
2022-05-01 11:08:38.000000 UTC,1652419,1c0167ed,4,3392
2022-05-01 11:07:53.000000 UTC,1652418,1c01668a,2,1925
2022-05-01 11:07:19.000000 UTC,1652417,1c015dee,3,2352
2022-05-01 11:05:57.000000 UTC,1652416,1c015bf3,1,1714
2022-05-01 11:05:50.000000 UTC,1652415,1c015e1f,1,1693
2022-05-01 11:05:26.000000 UTC,1652414,1c015611,2,1967
2022-05-01 11:04:21.000000 UTC,1652413,1c0157c4,5,2931
2022-05-01 11:03:31.000000 UTC,1652412,1c015a04,12,34951
2022-05-01 10:59:40.000000 UTC,1652411,1c015e91,1,1693
2022-05-01 10:58:53.000000 UTC,1652410,1c0160f8,2,31114
2022-05-01 10:58:36.000000 UTC,1652409,1c01656d,5,4736
2022-05-01 10:55:51.000000 UTC,1652408,1c0161ff,3,2208
2022-05-01 10:54:33.000000 UTC,1652407,1c0164ad,1,1699
2022-05-01 10:54:30.000000 UTC,1652406,1c01627f,5,6597
2022-05-01 10:53:32.000000 UTC,1652405,1c0164bc,4,3741
2022-05-01 10:52:41.000000 UTC,1652404,1c015890,2,1965
2022-05-01 10:51:06.000000 UTC,1652403,1c015c53,7,5040
2022-05-01 10:49:21.000000 UTC,1652402,1c0159bc,1,1721
2022-05-01 10:48:41.000000 UTC,1652401,1c015d33,4,3777
2022-05-01 10:47:30.000000 UTC,1652400,1c0160f0,3,2204
2022-05-01 10:46:46.000000 UTC,1652399,1c01690a,14,18411
2022-05-01 10:42:48.000000 UTC,1652398,1c016bbb,2,1938
2022-05-01 10:42:27.000000 UTC,1652397,1c017bfa,4,10014
2022-05-01 10:40:49.000000 UTC,1652396,1c017a85,4,3519
2022-05-01 10:40:10.000000 UTC,1652395,1c01869d,5,3038
2022-05-01 10:38:32.000000 UTC,1652394,1c0186df,1,1714
2022-05-01 10:38:25.000000 UTC,1652393,1c018af9,5,3044
2022-05-01 10:37:48.000000 UTC,1652392,1c018655,1,2671
2022-05-01 10:37:28.000000 UTC,1652391,1c018596,3,9956
2022-05-01 10:36:17.000000 UTC,1652390,1c0189b3,1,1714
2022-05-01 10:36:15.000000 UTC,1652389,1c018e74,6,4139
2022-05-01 10:34:48.000000 UTC,1652388,1c018cb9,2,1958
2022-05-01 10:33:57.000000 UTC,1652387,1c01927b,7,4625
2022-05-01 10:31:45.000000 UTC,1652386,1c01a27e,2,5486
2022-05-01 10:31:17.000000 UTC,1652385,1c01abab,2,3180
2022-05-01 10:30:26.000000 UTC,1652384,1c01aae0,1,1693
2022-05-01 10:30:21.000000 UTC,1652383,1c01a82b,5,3304
2022-05-01 10:29:35.000000 UTC,1652382,1c01afc3,1,1714
2022-05-01 10:29:07.000000 UTC,1652381,1c01aa4f,1,1730
2022-05-01 10:28:46.000000 UTC,1652380,1c019a96,3,2350
2022-05-01 10:28:40.000000 UTC,1652379,1c01a5ad,1,2671
2022-05-01 10:28:08.000000 UTC,1652378,1c019c42,3,3180
2022-05-01 10:26:32.000000 UTC,1652377,1c0196ed,3,10408
2022-05-01 10:25:27.000000 UTC,1652376,1c018f3e,1,1727
2022-05-01 10:24:57.000000 UTC,1652375,1c0189b6,9,17080
2022-05-01 10:21:36.000000 UTC,1652374,1c01898d,2,4343
2022-05-01 10:21:13.000000 UTC,1652373,1c018856,14,8266
2022-05-01 10:18:52.000000 UTC,1652372,1c0181d2,3,2183
2022-05-01 10:17:33.000000 UTC,1652371,1c0184e2,6,8075
2022-05-01 10:15:57.000000 UTC,1652370,1c018175,3,4479
2022-05-01 10:14:44.000000 UTC,1652369,1c01780b,2,1904
2022-05-01 10:14:26.000000 UTC,1652368,1c017293,7,5956
2022-05-01 10:12:45.000000 UTC,1652367,1c016c16,6,4163
2022-05-01 10:11:32.000000 UTC,1652366,1c01734d,4,3832
2022-05-01 10:11:00.000000 UTC,1652365,1c016a1c,7,14906
2022-05-01 10:09:09.000000 UTC,1652364,1c0168f3,11,16882
2022-05-01 10:04:52.000000 UTC,1652363,1c016ba3,6,4780
2022-05-01 10:02:09.000000 UTC,1652362,1c015eb9,9,12081
2022-05-01 10:00:57.000000 UTC,1652361,1c015d62,6,2908
2022-05-01 09:59:11.000000 UTC,1652360,1c015ac6,11,11179
2022-05-01 09:55:29.000000 UTC,1652359,1c015b65,1,1693
2022-05-01 09:55:18.000000 UTC,1652358,1c016498,2,4087
2022-05-01 09:54:43.000000 UTC,1652357,1c01626b,5,5504
2022-05-01 09:50:52.000000 UTC,1652356,1c015e80,4,4363
2022-05-01 09:49:45.000000 UTC,1652355,1c015e3b,5,4009
2022-05-01 09:48:43.000000 UTC,1652354,1c015bd4,3,5321
2022-05-01 09:48:09.000000 UTC,1652353,1c0158e5,4,2447
2022-05-01 09:47:41.000000 UTC,1652352,1c015150,5,2819
2022-05-01 09:46:48.000000 UTC,1652351,1c014b9c,3,2330
2022-05-01 09:44:47.000000 UTC,1652350,1c014ec4,2,1949
2022-05-01 09:44:36.000000 UTC,1652349,1c014426,10,5092
2022-05-01 09:42:42.000000 UTC,1652348,1c014813,6,8125
2022-05-01 09:41:06.000000 UTC,1652347,1c0148ef,9,32728
2022-05-01 09:38:28.000000 UTC,1652346,1c0144b9,8,28388
2022-05-01 09:36:28.000000 UTC,1652345,1c0147ca,1,1721
2022-05-01 09:36:24.000000 UTC,1652344,1c0158de,9,6070
2022-05-01 09:32:11.000000 UTC,1652343,1c015bb6,7,6884
2022-05-01 09:30:11.000000 UTC,1652342,1c016150,1,2671
2022-05-01 09:29:50.000000 UTC,1652341,1c01598f,3,3976
2022-05-01 09:27:57.000000 UTC,1652340,1c015912,3,2183
2022-05-01 09:26:59.000000 UTC,1652339,1c015b51,4,4764
2022-05-01 09:26:08.000000 UTC,1652338,1c015e27,2,2937
2022-05-01 09:25:45.000000 UTC,1652337,1c015ba9,4,2447
2022-05-01 09:25:07.000000 UTC,1652336,1c015d43,6,9953
2022-05-01 09:22:11.000000 UTC,1652335,1c01614a,2,2882
2022-05-01 09:21:45.000000 UTC,1652334,1c0165eb,5,4527
2022-05-01 09:20:37.000000 UTC,1652333,1c016e76,1,1714
2022-05-01 09:20:30.000000 UTC,1652332,1c017331,6,5510
2022-05-01 09:19:15.000000 UTC,1652331,1c016cab,5,2932
2022-05-01 09:18:26.000000 UTC,1652330,1c016c49,1,1693
2022-05-01 09:17:58.000000 UTC,1652329,1c017616,2,11068
2022-05-01 09:17:45.000000 UTC,1652328,1c01762d,4,3507
2022-05-01 09:17:21.000000 UTC,1652327,1c016d1e,3,3167
2022-05-01 09:16:26.000000 UTC,1652326,1c016b36,8,8923
2022-05-01 09:13:57.000000 UTC,1652325,1c0165cb,1,1693
2022-05-01 09:13:53.000000 UTC,1652324,1c0165a6,3,2237
2022-05-01 09:13:41.000000 UTC,1652323,1c016968,4,4261
2022-05-01 09:12:32.000000 UTC,1652322,1c016f15,8,11036
2022-05-01 09:07:56.000000 UTC,1652321,1c016d24,2,1959
2022-05-01 09:07:05.000000 UTC,1652320,1c016bfc,5,40206
2022-05-01 09:05:08.000000 UTC,1652319,1c016a80,5,7655
2022-05-01 09:04:13.000000 UTC,1652318,1c0166c5,1,1714
2022-05-01 09:04:07.000000 UTC,1652317,1c0166ea,2,1999
2022-05-01 09:02:43.000000 UTC,1652316,1c015f6c,5,5200
2022-05-01 09:02:07.000000 UTC,1652315,1c015995,3,2236
2022-05-01 09:01:41.000000 UTC,1652314,1c015e71,5,5497
2022-05-01 09:00:40.000000 UTC,1652313,1c01611b,6,3134
2022-05-01 08:59:21.000000 UTC,1652312,1c0158d3,6,10651
2022-05-01 08:58:04.000000 UTC,1652311,1c0157a4,6,5688
2022-05-01 08:55:26.000000 UTC,1652310,1c0158f2,10,10206
2022-05-01 08:53:00.000000 UTC,1652309,1c015e20,2,3309
2022-05-01 08:51:52.000000 UTC,1652308,1c015ef2,2,2662
2022-05-01 08:51:45.000000 UTC,1652307,1c01633d,9,14659
2022-05-01 08:48:48.000000 UTC,1652306,1c016720,5,3390
2022-05-01 08:47:11.000000 UTC,1652305,1c016349,3,5254
2022-05-01 08:44:29.000000 UTC,1652304,1c016416,3,3750
2022-05-01 08:43:52.000000 UTC,1652303,1c016699,1,1693
2022-05-01 08:43:06.000000 UTC,1652302,1c0168d3,3,7602
2022-05-01 08:42:13.000000 UTC,1652301,1c016dd7,4,9142
2022-05-01 08:41:12.000000 UTC,1652300,1c01729b,5,5955
2022-05-01 08:38:16.000000 UTC,1652299,1c017755,1,2671
2022-05-01 08:37:57.000000 UTC,1652298,1c017c0f,2,2198
2022-05-01 08:37:45.000000 UTC,1652297,1c017d6b,1,1714
2022-05-01 08:37:03.000000 UTC,1652296,1c0185a8,1,1714
2022-05-01 08:36:45.000000 UTC,1652295,1c018571,2,1903
2022-05-01 08:35:34.000000 UTC,1652294,1c01952f,1,1693
2022-05-01 08:35:08.000000 UTC,1652293,1c019063,1,1693
2022-05-01 08:34:35.000000 UTC,1652292,1c018c99,7,6656
2022-05-01 08:32:42.000000 UTC,1652291,1c018dfd,2,1931
2022-05-01 08:32:26.000000 UTC,1652290,1c018634,1,1714
2022-05-01 08:32:01.000000 UTC,1652289,1c018248,3,4344
2022-05-01 08:31:29.000000 UTC,1652288,1c018499,6,14720
2022-05-01 08:29:13.000000 UTC,1652287,1c018338,7,3459
2022-05-01 08:27:57.000000 UTC,1652286,1c019a32,1,1714
2022-05-01 08:27:36.000000 UTC,1652285,1c019749,5,3749
2022-05-01 08:26:10.000000 UTC,1652284,1c019cb3,2,3062
2022-05-01 08:24:40.000000 UTC,1652283,1c019123,6,6352
2022-05-01 08:22:59.000000 UTC,1652282,1c018f10,2,3295
2022-05-01 08:22:53.000000 UTC,1652281,1c01885c,1,1693
2022-05-01 08:22:45.000000 UTC,1652280,1c0184f8,2,4101
2022-05-01 08:22:04.000000 UTC,1652279,1c017d88,1,1693
2022-05-01 08:21:14.000000 UTC,1652278,1c017c5a,5,28008
2022-05-01 08:19:26.000000 UTC,1652277,1c016ff8,5,14019
2022-05-01 08:18:16.000000 UTC,1652276,1c0169ac,4,3042
2022-05-01 08:16:48.000000 UTC,1652275,1c016709,3,5081
2022-05-01 08:14:45.000000 UTC,1652274,1c016379,6,6963
2022-05-01 08:12:37.000000 UTC,1652273,1c01643d,1,1693
2022-05-01 08:12:07.000000 UTC,1652272,1c0163d3,7,8090
2022-05-01 08:07:42.000000 UTC,1652271,1c015b30,4,2629
2022-05-01 08:05:55.000000 UTC,1652270,1c01626c,5,6072
2022-05-01 08:04:59.000000 UTC,1652269,1c015299,2,2401
2022-05-01 08:03:48.000000 UTC,1652268,1c0153a4,2,2033
2022-05-01 08:03:37.000000 UTC,1652267,1c014c85,4,2806
2022-05-01 08:02:34.000000 UTC,1652266,1c015679,7,3556
2022-05-01 07:59:49.000000 UTC,1652265,1c01555c,1,1693
2022-05-01 07:59:38.000000 UTC,1652264,1c015969,7,12747
2022-05-01 07:53:16.000000 UTC,1652263,1c015939,2,3173
2022-05-01 07:52:16.000000 UTC,1652262,1c015fd1,5,11268
2022-05-01 07:48:59.000000 UTC,1652261,1c016148,1,1693
2022-05-01 07:48:57.000000 UTC,1652260,1c015dbd,6,5784
2022-05-01 07:47:23.000000 UTC,1652259,1c0169a6,1,1721
2022-05-01 07:46:49.000000 UTC,1652258,1c016d30,4,9763
2022-05-01 07:44:52.000000 UTC,1652257,1c017131,1,1714
2022-05-01 07:44:06.000000 UTC,1652256,1c01759d,2,1969
2022-05-01 07:43:28.000000 UTC,1652255,1c017d54,7,9495
2022-05-01 07:41:44.000000 UTC,1652254,1c01807c,1,1727
2022-05-01 07:41:31.000000 UTC,1652253,1c017a29,1,1714
2022-05-01 07:41:19.000000 UTC,1652252,1c01819f,1,1714
2022-05-01 07:41:10.000000 UTC,1652251,1c017ffd,1,1693
2022-05-01 07:41:03.000000 UTC,1652250,1c017b69,3,5899
2022-05-01 07:40:31.000000 UTC,1652249,1c0179fd,1,1714
2022-05-01 07:40:22.000000 UTC,1652248,1c017afb,6,2847
2022-05-01 07:38:48.000000 UTC,1652247,1c018903,5,2898
2022-05-01 07:36:50.000000 UTC,1652246,1c0185fe,3,2453
2022-05-01 07:36:10.000000 UTC,1652245,1c0187c1,4,9563
2022-05-01 07:35:08.000000 UTC,1652244,1c0186bd,4,4220
2022-05-01 07:33:15.000000 UTC,1652243,1c018a16,1,1693
2022-05-01 07:32:26.000000 UTC,1652242,1c0183aa,4,2454
2022-05-01 07:31:30.000000 UTC,1652241,1c018182,3,2148
2022-05-01 07:30:09.000000 UTC,1652240,1c0182c9,4,5093
2022-05-01 07:28:25.000000 UTC,1652239,1c017e66,4,2707
2022-05-01 07:27:53.000000 UTC,1652238,1c0175a9,1,2671
2022-05-01 07:27:30.000000 UTC,1652237,1c017364,5,7158
2022-05-01 07:24:59.000000 UTC,1652236,1c017507,2,1966
2022-05-01 07:24:14.000000 UTC,1652235,1c016722,4,2380
2022-05-01 07:23:26.000000 UTC,1652234,1c016985,3,2189
2022-05-01 07:22:26.000000 UTC,1652233,1c016f95,6,3353
2022-05-01 07:20:06.000000 UTC,1652232,1c017618,6,9649
2022-05-01 07:19:00.000000 UTC,1652231,1c01778a,1,1693
2022-05-01 07:18:49.000000 UTC,1652230,1c016c37,7,12005
2022-05-01 07:14:51.000000 UTC,1652229,1c016ccc,2,1943
2022-05-01 07:14:15.000000 UTC,1652228,1c0165f6,1,1693
2022-05-01 07:14:06.000000 UTC,1652227,1c016ca8,6,3976
2022-05-01 07:12:28.000000 UTC,1652226,1c016b5c,2,4100
2022-05-01 07:11:25.000000 UTC,1652225,1c017079,10,18352
2022-05-01 07:06:54.000000 UTC,1652224,1c017151,3,6408
2022-05-01 07:05:52.000000 UTC,1652223,1c016d47,10,22141
2022-05-01 07:03:18.000000 UTC,1652222,1c0178c1,2,1992
2022-05-01 07:02:36.000000 UTC,1652221,1c01790e,4,4623
2022-05-01 07:01:00.000000 UTC,1652220,1c0178e5,3,35035
2022-05-01 06:59:41.000000 UTC,1652219,1c018205,1,1720
2022-05-01 06:59:14.000000 UTC,1652218,1c018a99,5,2955
2022-05-01 06:57:48.000000 UTC,1652217,1c018932,2,1958
2022-05-01 06:57:45.000000 UTC,1652216,1c018c98,1,1693
2022-05-01 06:57:29.000000 UTC,1652215,1c018b00,2,4055
2022-05-01 06:57:01.000000 UTC,1652214,1c018b26,5,2951
2022-05-01 06:56:35.000000 UTC,1652213,1c0184d4,1,1693
2022-05-01 06:56:20.000000 UTC,1652212,1c0196bf,4,8215
2022-05-01 06:55:39.000000 UTC,1652211,1c0197a2,2,1958
2022-05-01 06:54:29.000000 UTC,1652210,1c018e6c,5,4862
2022-05-01 06:51:38.000000 UTC,1652209,1c01903a,4,4949
2022-05-01 06:50:31.000000 UTC,1652208,1c018abc,7,11897
2022-05-01 06:48:51.000000 UTC,1652207,1c018b7e,2,1958
2022-05-01 06:48:14.000000 UTC,1652206,1c018e0e,3,4919
2022-05-01 06:47:49.000000 UTC,1652205,1c018a70,7,17067
2022-05-01 06:46:04.000000 UTC,1652204,1c018efa,1,1723
2022-05-01 06:45:11.000000 UTC,1652203,1c019752,6,6048
2022-05-01 06:43:03.000000 UTC,1652202,1c019407,2,2052
2022-05-01 06:42:43.000000 UTC,1652201,1c018d10,1,1714
2022-05-01 06:42:33.000000 UTC,1652200,1c018bf4,9,12253
2022-05-01 06:40:17.000000 UTC,1652199,1c01869e,1,1714
2022-05-01 06:40:11.000000 UTC,1652198,1c017fbe,1,1714
2022-05-01 06:40:07.000000 UTC,1652197,1c018307,4,3518
2022-05-01 06:37:56.000000 UTC,1652196,1c01833c,5,2637
2022-05-01 06:35:53.000000 UTC,1652195,1c01708a,1,1693
2022-05-01 06:35:35.000000 UTC,1652194,1c016e6f,4,9466
2022-05-01 06:33:34.000000 UTC,1652193,1c017511,8,9680
2022-05-01 06:30:56.000000 UTC,1652192,1c01714a,3,2170
2022-05-01 06:29:43.000000 UTC,1652191,1c017657,3,7501
2022-05-01 06:29:21.000000 UTC,1652190,1c017ecc,6,5051
2022-05-01 06:24:22.000000 UTC,1652189,1c01813b,2,2085
2022-05-01 06:23:12.000000 UTC,1652188,1c0180b2,1,1693
2022-05-01 06:23:07.000000 UTC,1652187,1c018a01,9,18674
2022-05-01 06:21:26.000000 UTC,1652186,1c018bb7,7,7998
2022-05-01 06:20:13.000000 UTC,1652185,1c018aad,1,1693
2022-05-01 06:19:35.000000 UTC,1652184,1c018c80,1,1714
2022-05-01 06:18:39.000000 UTC,1652183,1c019281,4,6638
2022-05-01 06:17:03.000000 UTC,1652182,1c019757,4,3628
2022-05-01 06:15:55.000000 UTC,1652181,1c0195d5,3,2951
2022-05-01 06:13:51.000000 UTC,1652180,1c0196d8,1,1714
2022-05-01 06:12:16.000000 UTC,1652179,1c01a0ce,2,8776
2022-05-01 06:11:46.000000 UTC,1652178,1c01a6fa,1,1714
2022-05-01 06:11:45.000000 UTC,1652177,1c01a803,1,1732
2022-05-01 06:11:08.000000 UTC,1652176,1c01a438,6,5053
2022-05-01 06:10:21.000000 UTC,1652175,1c01aae3,7,7078
2022-05-01 06:08:42.000000 UTC,1652174,1c01a4c8,1,1714
2022-05-01 06:08:40.000000 UTC,1652173,1c01aa94,1,1721
2022-05-01 06:08:26.000000 UTC,1652172,1c01bee2,1,1693
2022-05-01 06:08:21.000000 UTC,1652171,1c01cfd5,6,10049
2022-05-01 06:07:25.000000 UTC,1652170,1c01da18,1,1714
2022-05-01 06:07:11.000000 UTC,1652169,1c01d528,7,4286
2022-05-01 06:05:28.000000 UTC,1652168,1c01d3f9,6,4024
2022-05-01 06:03:35.000000 UTC,1652167,1c01cd96,3,12396
2022-05-01 06:02:50.000000 UTC,1652166,1c01c8da,3,4365
2022-05-01 06:02:15.000000 UTC,1652165,1c01c407,11,8916
2022-05-01 06:00:06.000000 UTC,1652164,1c01c006,3,12560
2022-05-01 05:58:28.000000 UTC,1652163,1c01b66e,1,1693
2022-05-01 05:57:56.000000 UTC,1652162,1c01b16b,1,1714
2022-05-01 05:57:45.000000 UTC,1652161,1c01ab70,3,3260
2022-05-01 05:57:07.000000 UTC,1652160,1c01a7cc,2,2110
2022-05-01 05:56:04.000000 UTC,1652159,1c01ab49,1,2671
2022-05-01 05:56:01.000000 UTC,1652158,1c01ab7c,2,2496
2022-05-01 05:54:28.000000 UTC,1652157,1c01a808,5,4150
2022-05-01 05:52:41.000000 UTC,1652156,1c019bae,5,3910
2022-05-01 05:51:21.000000 UTC,1652155,1c019195,3,4492
2022-05-01 05:51:03.000000 UTC,1652154,1c018745,2,3874
2022-05-01 05:50:56.000000 UTC,1652153,1c0174bb,3,2323
2022-05-01 05:49:25.000000 UTC,1652152,1c016efd,1,1721
2022-05-01 05:48:53.000000 UTC,1652151,1c016b81,8,21541
2022-05-01 05:45:46.000000 UTC,1652150,1c017141,9,12857
2022-05-01 05:40:34.000000 UTC,1652149,1c0176e7,11,10970
2022-05-01 05:35:51.000000 UTC,1652148,1c0175cd,14,34001
2022-05-01 05:30:24.000000 UTC,1652147,1c017995,2,1904
2022-05-01 05:28:27.000000 UTC,1652146,1c0179c5,3,2164
2022-05-01 05:26:48.000000 UTC,1652145,1c017c11,1,1708
2022-05-01 05:26:39.000000 UTC,1652144,1c017e6a,2,2882
2022-05-01 05:25:56.000000 UTC,1652143,1c018225,5,6384
2022-05-01 05:24:46.000000 UTC,1652142,1c017e93,1,2671
2022-05-01 05:24:36.000000 UTC,1652141,1c01897e,1,2671
2022-05-01 05:24:14.000000 UTC,1652140,1c01936d,5,39734
2022-05-01 05:22:47.000000 UTC,1652139,1c019b07,2,1937
2022-05-01 05:22:07.000000 UTC,1652138,1c018e82,1,1720
2022-05-01 05:22:06.000000 UTC,1652137,1c018a80,4,6829
2022-05-01 05:20:37.000000 UTC,1652136,1c0185e5,3,2188
2022-05-01 05:18:33.000000 UTC,1652135,1c018410,2,1956
2022-05-01 05:18:27.000000 UTC,1652134,1c018ee5,2,2494
2022-05-01 05:18:04.000000 UTC,1652133,1c018c0e,3,2322
2022-05-01 05:15:06.000000 UTC,1652132,1c0189df,3,2623
2022-05-01 05:12:43.000000 UTC,1652131,1c018dbb,3,2469
2022-05-01 05:11:37.000000 UTC,1652130,1c018ba2,1,1693
2022-05-01 05:11:15.000000 UTC,1652129,1c018d63,4,4818
2022-05-01 05:10:45.000000 UTC,1652128,1c0199c9,2,1958
2022-05-01 05:09:41.000000 UTC,1652127,1c01a26a,5,3943
2022-05-01 05:07:57.000000 UTC,1652126,1c019d56,1,1722
2022-05-01 05:07:20.000000 UTC,1652125,1c019821,2,1937
2022-05-01 05:06:36.000000 UTC,1652124,1c0182c1,2,1938
2022-05-01 05:06:24.000000 UTC,1652123,1c018c5c,5,4112
2022-05-01 05:04:50.000000 UTC,1652122,1c018281,3,3652
2022-05-01 05:04:06.000000 UTC,1652121,1c017e28,2,1925
2022-05-01 05:03:36.000000 UTC,1652120,1c0175fb,2,2106
2022-05-01 05:03:13.000000 UTC,1652119,1c01716d,13,15847
2022-05-01 04:58:42.000000 UTC,1652118,1c017472,10,20135
2022-05-01 04:56:21.000000 UTC,1652117,1c01703c,3,2188
2022-05-01 04:54:03.000000 UTC,1652116,1c016bf1,2,2115
2022-05-01 04:53:32.000000 UTC,1652115,1c016549,4,12544
2022-05-01 04:51:48.000000 UTC,1652114,1c015f0a,2,1924
2022-05-01 04:51:26.000000 UTC,1652113,1c015f2f,2,1944
2022-05-01 04:51:19.000000 UTC,1652112,1c015bdf,8,41360
2022-05-01 04:48:00.000000 UTC,1652111,1c01492f,2,3580
2022-05-01 04:47:09.000000 UTC,1652110,1c0142bd,5,2687
2022-05-01 04:45:23.000000 UTC,1652109,1c014445,8,46038
2022-05-01 04:43:19.000000 UTC,1652108,1c0145eb,3,4400
2022-05-01 04:42:27.000000 UTC,1652107,1c0145c6,3,3410
2022-05-01 04:41:11.000000 UTC,1652106,1c0131d0,16,17485
2022-05-01 04:35:42.000000 UTC,1652105,1c0133b2,5,8113
2022-05-01 04:31:32.000000 UTC,1652104,1c0137f3,4,6299
2022-05-01 04:30:51.000000 UTC,1652103,1c013a38,1,1714
2022-05-01 04:30:26.000000 UTC,1652102,1c013b95,2,1959
2022-05-01 04:30:01.000000 UTC,1652101,1c0136d2,6,7600
2022-05-01 04:23:57.000000 UTC,1652100,1c013849,4,6753
2022-05-01 04:22:46.000000 UTC,1652099,1c013e40,2,2915
2022-05-01 04:22:10.000000 UTC,1652098,1c0141a5,3,4058
2022-05-01 04:21:32.000000 UTC,1652097,1c01588e,1,1714
2022-05-01 04:21:26.000000 UTC,1652096,1c01559e,6,6672
2022-05-01 04:19:31.000000 UTC,1652095,1c01577e,9,7156
2022-05-01 04:16:21.000000 UTC,1652094,1c0155e6,1,1693
2022-05-01 04:15:49.000000 UTC,1652093,1c014dc5,2,6651
2022-05-01 04:15:09.000000 UTC,1652092,1c015152,3,3178
2022-05-01 04:14:40.000000 UTC,1652091,1c01594e,1,1693
2022-05-01 04:13:34.000000 UTC,1652090,1c015904,1,1722
2022-05-01 04:13:06.000000 UTC,1652089,1c015788,1,1723
2022-05-01 04:12:45.000000 UTC,1652088,1c015ae8,8,9837
2022-05-01 04:10:32.000000 UTC,1652087,1c015604,4,3824
2022-05-01 04:09:37.000000 UTC,1652086,1c0159d1,3,9275
2022-05-01 04:09:02.000000 UTC,1652085,1c015908,1,1693
2022-05-01 04:08:58.000000 UTC,1652084,1c0158d3,2,4246
2022-05-01 04:08:41.000000 UTC,1652083,1c01585c,5,11942
2022-05-01 04:07:34.000000 UTC,1652082,1c015361,1,1693
2022-05-01 04:06:17.000000 UTC,1652081,1c01584e,2,2916
2022-05-01 04:05:30.000000 UTC,1652080,1c0142c5,2,2125
